layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,would/activity,108,0.162,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.01189,0.58729,0.98385,,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(6) excl-2020,vix_pre28,VIX,0.06843,0.02272,0.00259,***,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(7) Δ,const,const,-0.00104,0.05966,0.98613,,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(7) Δ,d_cfnai,ΔCFNAI,-0.20286,0.04833,3e-05,***,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(7) Δ,d_vix,ΔVIX,0.02632,0.02844,0.35473,,98,0.07659,0.05714
min_committee,would/occurrence,89,0.556,(3),const,const,2.66255,0.54283,0.0,***,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02972,0.04314,0.49093,,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(3),vix_pre28,VIX,-0.0834,0.02383,0.00047,***,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(6) excl-2020,const,const,2.9404,0.6512,1e-05,***,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.45713,0.74937,0.54185,,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(6) excl-2020,vix_pre28,VIX,-0.0978,0.03412,0.00415,***,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(7) Δ,const,const,-0.0395,0.08164,0.6285,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(7) Δ,d_cfnai,ΔCFNAI,-0.00139,0.01721,0.93567,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(7) Δ,d_vix,ΔVIX,-0.0064,0.02849,0.82234,,98,0.00056,-0.02048
min_committee,would/mental,71,0.414,(3),const,const,1.2458,0.5314,0.01906,**,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.46923,0.07826,0.0,***,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(3),vix_pre28,VIX,-0.00143,0.02936,0.96111,,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(6) excl-2020,const,const,1.51486,0.5556,0.0064,***,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.88426,0.47169,6e-05,***,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(6) excl-2020,vix_pre28,VIX,-0.02069,0.03201,0.51794,,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(7) Δ,const,const,0.05352,0.06724,0.42602,,98,0.098,0.07901
min_committee,would/mental,71,0.414,(7) Δ,d_cfnai,ΔCFNAI,-0.23986,0.06167,0.0001,***,98,0.098,0.07901
min_committee,would/mental,71,0.414,(7) Δ,d_vix,ΔVIX,0.01875,0.02668,0.48219,,98,0.098,0.07901
min_committee,would/policy_action,56,0.626,(3),const,const,1.93445,0.6128,0.0016,***,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00838,0.02784,0.76333,,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(3),vix_pre28,VIX,-0.06519,0.02789,0.0194,**,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(6) excl-2020,const,const,2.48145,0.7158,0.00053,***,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.31701,0.60827,0.60225,,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(6) excl-2020,vix_pre28,VIX,-0.09745,0.0347,0.00498,***,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(7) Δ,const,const,-0.03026,0.06903,0.66113,,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(7) Δ,d_cfnai,ΔCFNAI,-0.04051,0.03355,0.22736,,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(7) Δ,d_vix,ΔVIX,0.05567,0.01943,0.00416,***,98,0.0594,0.0396
min_committee,could/causative,55,0.465,(3),const,const,0.36534,0.56915,0.52093,,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13519,0.04072,0.0009,***,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(3),vix_pre28,VIX,0.041,0.03038,0.17714,,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(6) excl-2020,const,const,-0.66179,0.37476,0.07741,*,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.91577,0.61218,0.13467,,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(6) excl-2020,vix_pre28,VIX,0.10427,0.02156,0.0,***,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(7) Δ,const,const,0.02757,0.03003,0.35858,,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(7) Δ,d_cfnai,ΔCFNAI,0.05155,0.0162,0.00146,***,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(7) Δ,d_vix,ΔVIX,-8e-05,0.00792,0.99167,,98,0.0145,-0.00625
min_committee,would/existence,52,0.586,(3),const,const,1.44168,0.56645,0.01092,**,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.09102,0.08952,0.30931,,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(3),vix_pre28,VIX,-0.03912,0.02634,0.13756,,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(6) excl-2020,const,const,2.26115,0.56065,6e-05,***,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.6333,0.72901,0.02506,**,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(6) excl-2020,vix_pre28,VIX,-0.08894,0.02604,0.00064,***,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(7) Δ,const,const,-0.00021,0.04438,0.99627,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.01663,0.01257,0.18594,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(7) Δ,d_vix,ΔVIX,0.00349,0.00714,0.62479,,98,0.00218,-0.01883
min_participants,would/copular_adj,321,0.071,(3),const,const,0.70176,0.27844,0.01173,**,99,0.13098,0.11288
min_participants,would/copular_adj,321,0.071,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.18176,0.04412,4e-05,***,99,0.13098,0.11288
min_participants,would/copular_adj,321,0.071,(3),vix_pre28,VIX,0.03901,0.01531,0.01085,**,99,0.13098,0.11288
min_participants,would/copular_adj,321,0.071,(6) excl-2020,const,const,0.91198,0.41124,0.02658,**,91,0.02543,0.00328
min_participants,would/copular_adj,321,0.071,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.14604,0.38838,0.70691,,91,0.02543,0.00328
min_participants,would/copular_adj,321,0.071,(6) excl-2020,vix_pre28,VIX,0.02438,0.02399,0.30952,,91,0.02543,0.00328
min_participants,would/copular_adj,321,0.071,(7) Δ,const,const,0.00551,0.05894,0.92556,,98,0.01452,-0.00623
min_participants,would/copular_adj,321,0.071,(7) Δ,d_cfnai,ΔCFNAI,-0.08321,0.03629,0.02185,**,98,0.01452,-0.00623
min_participants,would/copular_adj,321,0.071,(7) Δ,d_vix,ΔVIX,-0.00846,0.02173,0.6971,,98,0.01452,-0.00623
min_participants,could/causative,248,0.131,(3),const,const,0.80408,0.33129,0.01522,**,99,0.05101,0.03124
min_participants,could/causative,248,0.131,(3),cfnai_ma3_lag2,CFNAI-MA3,0.16023,0.06047,0.00806,***,99,0.05101,0.03124
min_participants,could/causative,248,0.131,(3),vix_pre28,VIX,0.01779,0.01944,0.36017,,99,0.05101,0.03124
min_participants,could/causative,248,0.131,(6) excl-2020,const,const,0.89043,0.46778,0.05697,*,91,0.01461,-0.00779
min_participants,could/causative,248,0.131,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.33019,0.31157,0.28926,,91,0.01461,-0.00779
min_participants,could/causative,248,0.131,(6) excl-2020,vix_pre28,VIX,0.01187,0.02852,0.67711,,91,0.01461,-0.00779
min_participants,could/causative,248,0.131,(7) Δ,const,const,0.00778,0.06173,0.89978,,98,0.07833,0.05893
min_participants,could/causative,248,0.131,(7) Δ,d_cfnai,ΔCFNAI,0.15432,0.06015,0.0103,**,98,0.07833,0.05893
min_participants,could/causative,248,0.131,(7) Δ,d_vix,ΔVIX,0.03861,0.02721,0.15589,,98,0.07833,0.05893
min_participants,would/other,213,0.091,(3),const,const,0.75206,0.22537,0.00085,***,99,0.0295,0.00928
min_participants,would/other,213,0.091,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.09062,0.01472,0.0,***,99,0.0295,0.00928
min_participants,would/other,213,0.091,(3),vix_pre28,VIX,0.00966,0.01079,0.37076,,99,0.0295,0.00928
min_participants,would/other,213,0.091,(6) excl-2020,const,const,0.88012,0.29908,0.00325,***,91,0.00075,-0.02196
min_participants,would/other,213,0.091,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.07912,0.2743,0.77299,,91,0.00075,-0.02196
min_participants,would/other,213,0.091,(6) excl-2020,vix_pre28,VIX,0.00209,0.01581,0.89484,,91,0.00075,-0.02196
min_participants,would/other,213,0.091,(7) Δ,const,const,-0.01732,0.05023,0.7302,,98,0.01235,-0.00844
min_participants,would/other,213,0.091,(7) Δ,d_cfnai,ΔCFNAI,-0.04475,0.0168,0.00773,***,98,0.01235,-0.00844
min_participants,would/other,213,0.091,(7) Δ,d_vix,ΔVIX,-0.01677,0.0258,0.5157,,98,0.01235,-0.00844
min_participants,would/occurrence,187,0.202,(3),const,const,0.92901,0.24218,0.00012,***,99,0.01132,-0.00928
min_participants,would/occurrence,187,0.202,(3),cfnai_ma3_lag2,CFNAI-MA3,0.05235,0.02233,0.01905,**,99,0.01132,-0.00928
min_participants,would/occurrence,187,0.202,(3),vix_pre28,VIX,-0.00532,0.01239,0.66742,,99,0.01132,-0.00928
min_participants,would/occurrence,187,0.202,(6) excl-2020,const,const,0.67732,0.34774,0.05144,*,91,0.02078,-0.00147
min_participants,would/occurrence,187,0.202,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.3942,0.22218,0.07602,*,91,0.02078,-0.00147
min_participants,would/occurrence,187,0.202,(6) excl-2020,vix_pre28,VIX,0.00929,0.01944,0.63279,,91,0.02078,-0.00147
min_participants,would/occurrence,187,0.202,(7) Δ,const,const,0.01068,0.03737,0.77509,,98,0.01581,-0.00491
min_participants,would/occurrence,187,0.202,(7) Δ,d_cfnai,ΔCFNAI,0.06729,0.02774,0.0153,**,98,0.01581,-0.00491
min_participants,would/occurrence,187,0.202,(7) Δ,d_vix,ΔVIX,0.00642,0.02265,0.77672,,98,0.01581,-0.00491
min_participants,would/activity,158,0.303,(3),const,const,-0.25249,0.29327,0.38925,,99,0.21325,0.19686
min_participants,would/activity,158,0.303,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.09462,0.02837,0.00085,***,99,0.21325,0.19686
min_participants,would/activity,158,0.303,(3),vix_pre28,VIX,0.05146,0.01696,0.00241,***,99,0.21325,0.19686
min_participants,would/activity,158,0.303,(6) excl-2020,const,const,-0.67164,0.28112,0.01689,**,91,0.28212,0.26581
min_participants,would/activity,158,0.303,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.07859,0.21311,0.7123,,91,0.28212,0.26581
min_participants,would/activity,158,0.303,(6) excl-2020,vix_pre28,VIX,0.07529,0.01819,3e-05,***,91,0.28212,0.26581
min_participants,would/activity,158,0.303,(7) Δ,const,const,0.01641,0.043,0.70269,,98,0.01306,-0.00771
min_participants,would/activity,158,0.303,(7) Δ,d_cfnai,ΔCFNAI,-0.06375,0.0492,0.195,,98,0.01306,-0.00771
min_participants,would/activity,158,0.303,(7) Δ,d_vix,ΔVIX,-0.00636,0.0244,0.79421,,98,0.01306,-0.00771
min_participants,would/causative,155,0.232,(3),const,const,0.61541,0.22328,0.00585,***,99,0.01076,-0.00984
min_participants,would/causative,155,0.232,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.04899,0.01988,0.01372,**,99,0.01076,-0.00984
min_participants,would/causative,155,0.232,(3),vix_pre28,VIX,0.0033,0.0094,0.7253,,99,0.01076,-0.00984
min_participants,would/causative,155,0.232,(6) excl-2020,const,const,0.61686,0.26398,0.01945,**,91,0.0125,-0.00994
min_participants,would/causative,155,0.232,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.24438,0.28548,0.39198,,91,0.0125,-0.00994
min_participants,would/causative,155,0.232,(6) excl-2020,vix_pre28,VIX,0.00456,0.01282,0.72216,,91,0.0125,-0.00994
min_participants,would/causative,155,0.232,(7) Δ,const,const,0.00491,0.03445,0.8867,,98,0.01834,-0.00233
min_participants,would/causative,155,0.232,(7) Δ,d_cfnai,ΔCFNAI,-0.06526,0.01197,0.0,***,98,0.01834,-0.00233
min_participants,would/causative,155,0.232,(7) Δ,d_vix,ΔVIX,0.0011,0.01342,0.93493,,98,0.01834,-0.00233
min_participants,would/policy_action,152,0.273,(3),const,const,1.04582,0.3024,0.00054,***,99,0.03219,0.01203
min_participants,would/policy_action,152,0.273,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00587,0.02396,0.80658,,99,0.03219,0.01203
min_participants,would/policy_action,152,0.273,(3),vix_pre28,VIX,-0.01978,0.01586,0.21225,,99,0.03219,0.01203
min_participants,would/policy_action,152,0.273,(6) excl-2020,const,const,1.45778,0.2615,0.0,***,91,0.0951,0.07453
min_participants,would/policy_action,152,0.273,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.1657,0.27193,0.54231,,91,0.0951,0.07453
min_participants,would/policy_action,152,0.273,(6) excl-2020,vix_pre28,VIX,-0.04499,0.01284,0.00046,***,91,0.0951,0.07453
min_participants,would/policy_action,152,0.273,(7) Δ,const,const,-0.01123,0.0435,0.79636,,98,0.01372,-0.00704
min_participants,would/policy_action,152,0.273,(7) Δ,d_cfnai,ΔCFNAI,0.04257,0.05058,0.40005,,98,0.01372,-0.00704
min_participants,would/policy_action,152,0.273,(7) Δ,d_vix,ΔVIX,-0.01727,0.0203,0.39499,,98,0.01372,-0.00704
min_participants,could/other,148,0.253,(3),const,const,0.65652,0.18021,0.00027,***,99,0.00782,-0.01285
min_participants,could/other,148,0.253,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.0477,0.02301,0.03818,**,99,0.00782,-0.01285
min_participants,could/other,148,0.253,(3),vix_pre28,VIX,0.00031,0.01,0.97509,,99,0.00782,-0.01285
min_participants,could/other,148,0.253,(6) excl-2020,const,const,0.70463,0.26338,0.00746,***,91,0.00148,-0.02121
min_participants,could/other,148,0.253,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.08039,0.35751,0.82209,,91,0.00148,-0.02121
min_participants,could/other,148,0.253,(6) excl-2020,vix_pre28,VIX,-0.00354,0.01567,0.82147,,91,0.00148,-0.02121
min_participants,could/other,148,0.253,(7) Δ,const,const,0.0171,0.0405,0.67292,,98,0.00282,-0.01818
min_participants,could/other,148,0.253,(7) Δ,d_cfnai,ΔCFNAI,-0.00502,0.01955,0.7974,,98,0.00282,-0.01818
min_participants,could/other,148,0.253,(7) Δ,d_vix,ΔVIX,-0.00886,0.0243,0.7155,,98,0.00282,-0.01818
min_special,would/copular_adj,90,0.2,(3),const,const,-0.33176,0.95314,0.72779,,40,0.19027,0.1465
min_special,would/copular_adj,90,0.2,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00813,0.1175,0.94483,,40,0.19027,0.1465
min_special,would/copular_adj,90,0.2,(3),vix_pre28,VIX,0.13647,0.04953,0.00586,***,40,0.19027,0.1465
min_special,would/copular_adj,90,0.2,(6) excl-2020,const,const,-0.25324,1.19278,0.83186,,36,0.18119,0.13156
min_special,would/copular_adj,90,0.2,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.73204,0.41777,0.07973,*,36,0.18119,0.13156
min_special,would/copular_adj,90,0.2,(6) excl-2020,vix_pre28,VIX,0.13504,0.06564,0.03965,**,36,0.18119,0.13156
min_special,would/copular_adj,90,0.2,(7) Δ,const,const,0.02012,0.16976,0.90568,,39,0.24667,0.20482
min_special,would/copular_adj,90,0.2,(7) Δ,d_cfnai,ΔCFNAI,-0.07211,0.15104,0.63304,,39,0.24667,0.20482
min_special,would/copular_adj,90,0.2,(7) Δ,d_vix,ΔVIX,0.17836,0.04183,2e-05,***,39,0.24667,0.20482
min_special,could/other,68,0.375,(3),const,const,0.9061,1.3045,0.48731,,40,0.02514,-0.02756
min_special,could/other,68,0.375,(3),cfnai_ma3_lag2,CFNAI-MA3,0.21456,0.10494,0.0409,**,40,0.02514,-0.02756
min_special,could/other,68,0.375,(3),vix_pre28,VIX,0.04007,0.07572,0.59665,,40,0.02514,-0.02756
min_special,could/other,68,0.375,(6) excl-2020,const,const,-0.05446,1.55077,0.97198,,36,0.04408,-0.01385
min_special,could/other,68,0.375,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.20485,0.9336,0.82633,,36,0.04408,-0.01385
min_special,could/other,68,0.375,(6) excl-2020,vix_pre28,VIX,0.09288,0.10158,0.36054,,36,0.04408,-0.01385
min_special,could/other,68,0.375,(7) Δ,const,const,0.02896,0.22671,0.89835,,39,0.01405,-0.04072
min_special,could/other,68,0.375,(7) Δ,d_cfnai,ΔCFNAI,0.16812,0.20912,0.42143,,39,0.01405,-0.04072
min_special,could/other,68,0.375,(7) Δ,d_vix,ΔVIX,-0.0028,0.1206,0.9815,,39,0.01405,-0.04072
min_special,would/other,62,0.3,(3),const,const,3.33288,1.42927,0.01971,**,40,0.02843,-0.02409
min_special,would/other,62,0.3,(3),cfnai_ma3_lag2,CFNAI-MA3,0.08497,0.07821,0.27729,,40,0.02843,-0.02409
min_special,would/other,62,0.3,(3),vix_pre28,VIX,-0.08129,0.05336,0.12761,,40,0.02843,-0.02409
min_special,would/other,62,0.3,(6) excl-2020,const,const,3.29031,1.20934,0.00651,***,36,0.04598,-0.01184
min_special,would/other,62,0.3,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.78235,1.48832,0.23109,,36,0.04598,-0.01184
min_special,would/other,62,0.3,(6) excl-2020,vix_pre28,VIX,-0.08012,0.0439,0.06801,*,36,0.04598,-0.01184
min_special,would/other,62,0.3,(7) Δ,const,const,0.09085,0.29346,0.75687,,39,0.01647,-0.03817
min_special,would/other,62,0.3,(7) Δ,d_cfnai,ΔCFNAI,0.08894,0.13585,0.51266,,39,0.01647,-0.03817
min_special,would/other,62,0.3,(7) Δ,d_vix,ΔVIX,-0.06721,0.0792,0.39605,,39,0.01647,-0.03817
min_special,could/activity,51,0.425,(3),const,const,-0.02506,0.78166,0.97443,,40,0.0544,0.00328
min_special,could/activity,51,0.425,(3),cfnai_ma3_lag2,CFNAI-MA3,0.06029,0.08111,0.45726,,40,0.0544,0.00328
min_special,could/activity,51,0.425,(3),vix_pre28,VIX,0.06323,0.04497,0.15965,,40,0.0544,0.00328
min_special,could/activity,51,0.425,(6) excl-2020,const,const,-0.38029,1.07417,0.72332,,36,0.07992,0.02416
min_special,could/activity,51,0.425,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.1677,0.62082,0.78707,,36,0.07992,0.02416
min_special,could/activity,51,0.425,(6) excl-2020,vix_pre28,VIX,0.07884,0.06573,0.2304,,36,0.07992,0.02416
min_special,could/activity,51,0.425,(7) Δ,const,const,-0.01505,0.13118,0.90869,,39,0.14264,0.09501
min_special,could/activity,51,0.425,(7) Δ,d_cfnai,ΔCFNAI,0.26362,0.07397,0.00037,***,39,0.14264,0.09501
min_special,could/activity,51,0.425,(7) Δ,d_vix,ΔVIX,0.10995,0.04167,0.00832,***,39,0.14264,0.09501
min_special,could/causative,40,0.525,(3),const,const,0.41443,0.4926,0.40017,,40,0.2985,0.26058
min_special,could/causative,40,0.525,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.4094,0.08248,0.0,***,40,0.2985,0.26058
min_special,could/causative,40,0.525,(3),vix_pre28,VIX,0.01648,0.02496,0.50924,,40,0.2985,0.26058
min_special,could/causative,40,0.525,(6) excl-2020,const,const,0.58901,0.52283,0.25992,,36,0.00229,-0.05817
min_special,could/causative,40,0.525,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.14215,0.44251,0.74803,,36,0.00229,-0.05817
min_special,could/causative,40,0.525,(6) excl-2020,vix_pre28,VIX,0.00383,0.0266,0.88554,,36,0.00229,-0.05817
min_special,could/causative,40,0.525,(7) Δ,const,const,0.02912,0.09856,0.76762,,39,0.16194,0.11538
min_special,could/causative,40,0.525,(7) Δ,d_cfnai,ΔCFNAI,-0.36346,0.11281,0.00127,***,39,0.16194,0.11538
min_special,could/causative,40,0.525,(7) Δ,d_vix,ΔVIX,-0.04957,0.0366,0.17557,,39,0.16194,0.11538
min_special,would/activity,40,0.425,(3),const,const,2.0594,0.98607,0.03675,**,40,0.0189,-0.03414
min_special,would/activity,40,0.425,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03019,0.06197,0.62615,,40,0.0189,-0.03414
min_special,would/activity,40,0.425,(3),vix_pre28,VIX,-0.04492,0.04416,0.30905,,40,0.0189,-0.03414
min_special,would/activity,40,0.425,(6) excl-2020,const,const,1.5173,0.93566,0.10488,,36,0.05292,-0.00448
min_special,would/activity,40,0.425,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.69196,0.85955,0.04902,**,36,0.05292,-0.00448
min_special,would/activity,40,0.425,(6) excl-2020,vix_pre28,VIX,-0.01537,0.048,0.74882,,36,0.05292,-0.00448
min_special,would/activity,40,0.425,(7) Δ,const,const,0.05965,0.1783,0.73797,,39,0.0101,-0.0449
min_special,would/activity,40,0.425,(7) Δ,d_cfnai,ΔCFNAI,0.03387,0.058,0.5592,,39,0.0101,-0.0449
min_special,would/activity,40,0.425,(7) Δ,d_vix,ΔVIX,-0.04167,0.04178,0.31856,,39,0.0101,-0.0449
min_special,could/policy_action,39,0.525,(3),const,const,0.31264,0.5401,0.56269,,40,0.02625,-0.02639
min_special,could/policy_action,39,0.525,(3),cfnai_ma3_lag2,CFNAI-MA3,0.0773,0.07763,0.31936,,40,0.02625,-0.02639
min_special,could/policy_action,39,0.525,(3),vix_pre28,VIX,0.02672,0.03492,0.44422,,40,0.02625,-0.02639
min_special,could/policy_action,39,0.525,(6) excl-2020,const,const,0.7821,0.44271,0.07729,*,36,0.00389,-0.05648
min_special,could/policy_action,39,0.525,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.21827,0.38299,0.56873,,36,0.00389,-0.05648
min_special,could/policy_action,39,0.525,(6) excl-2020,vix_pre28,VIX,-0.00186,0.02651,0.94418,,36,0.00389,-0.05648
min_special,could/policy_action,39,0.525,(7) Δ,const,const,0.02208,0.10708,0.83666,,39,0.02577,-0.02835
min_special,could/policy_action,39,0.525,(7) Δ,d_cfnai,ΔCFNAI,0.08089,0.09422,0.3906,,39,0.02577,-0.02835
min_special,could/policy_action,39,0.525,(7) Δ,d_vix,ΔVIX,0.02959,0.03126,0.34381,,39,0.02577,-0.02835
min_staff,would/occurrence,103,0.283,(3),const,const,0.52446,0.13358,9e-05,***,99,0.02513,0.00482
min_staff,would/occurrence,103,0.283,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02885,0.01753,0.09993,*,99,0.02513,0.00482
min_staff,would/occurrence,103,0.283,(3),vix_pre28,VIX,-0.00684,0.00665,0.30432,,99,0.02513,0.00482
min_staff,would/occurrence,103,0.283,(6) excl-2020,const,const,0.60284,0.18668,0.00124,***,91,0.06936,0.04821
min_staff,would/occurrence,103,0.283,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.36107,0.16179,0.02564,**,91,0.06936,0.04821
min_staff,would/occurrence,103,0.283,(6) excl-2020,vix_pre28,VIX,-0.01095,0.01052,0.29775,,91,0.06936,0.04821
min_staff,would/occurrence,103,0.283,(7) Δ,const,const,-0.01163,0.02352,0.62107,,98,0.02289,0.00232
min_staff,would/occurrence,103,0.283,(7) Δ,d_cfnai,ΔCFNAI,0.039,0.01549,0.01182,**,98,0.02289,0.00232
min_staff,would/occurrence,103,0.283,(7) Δ,d_vix,ΔVIX,0.00404,0.01271,0.75068,,98,0.02289,0.00232
min_staff,would/policy_action,58,0.535,(3),const,const,0.4522,0.14854,0.00233,***,99,0.07468,0.0554
